team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
STL,2008,STL,2008020377,STL,CGY,HOME,20081205,Team Level,4on5,0.1226,0.0667,0.0769,560,0.813,0.153,0.044,0.09,0.022,0.237,0.454,0.153,0.153,0.153,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,6,1,0,0,0,1,0,0,0.153,0,0,0,0,1,1,1,0,0.01,0,0,0.162,0.162,0.162,8.196,1.095,0.824,1.653,0.289,5.309,2.83,1.083,1.095,1.083,8,4,2,14,2,0,0,1,0,5,4,6,10,0,0,9,1,0,1,10,0,2,0.115,0,0.98,0,0,2,14,12,12,0,0.232,0,0,1.327,1.327,1.314
STL,2008,STL,2008020377,STL,CGY,HOME,20081205,Team Level,5on4,1,1,1,538,13.707,1.305,1.19,2.916,0.456,9.504,4.629,1.174,1.305,1.174,13,7,6,26,2,1,0,2,0,13,2,11,18,0,0,10,0,0,1,13,7,0,0.491,0.814,0,0,2,0,26,20,20,0,0.285,0.158,0.158,1.432,1.432,1.322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STL,2008,STL,2008020389,STL,ARI,HOME,20081206,Team Level,other,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STL,2008,STL,2008020389,STL,ARI,HOME,20081206,Team Level,all,0.5329,0.5437,0.561,3600,31.406,2.943,2.426,6.862,1.03,18.175,13.629,2.903,2.868,2.829,30,16,10,56,4,1,1,2,0,18,21,26,42,9,27,30,24,2,5,31,12,3,0.776,1.476,0.691,0,3,1,55.554,46,45.639,3,0.526,0.242,0.242,3.161,3.075,3.042,25.467,2.58,1.653,5.458,0.79,14.58,10.939,2.557,2.651,2.627,26,10,11,47,3,1,0,3,0,12,17,23,33,9,38,27,22,5,4,25,9,2,0.516,1.028,1.036,1,1,1,47.598,36,36.333,3,0.357,0.096,0.096,2.842,2.919,2.899
STL,2008,STL,2008020389,STL,ARI,HOME,20081206,Team Level,5on5,0.5604,0.5287,0.5362,2882,25.652,2.309,1.871,5.794,0.876,14.699,11.45,2.281,2.235,2.207,26,11,9,46,3,1,1,2,0,13,18,23,34,9,27,21,22,2,5,25,10,2,0.577,1.25,0.482,0,2,1,45.554,37,36.639,3,0.39,0.242,0.242,2.457,2.371,2.355,22.72,1.811,1.44,5.038,0.71,12.959,10.042,1.788,1.881,1.858,23,9,9,41,2,1,0,3,0,11,15,21,30,9,38,23,22,5,2,22,9,1,0.496,1.028,0.286,1,1,0,41.598,32,32.333,2,0.296,0.096,0.096,2.011,2.088,2.068
STL,2008,STL,2008020389,STL,ARI,HOME,20081206,Team Level,4on5,0.0179,0.1429,0.2,423,0.679,0.014,0.017,0.099,0.02,0.267,0.583,0.014,0.014,0.014,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,5,1,0,0,1,0,0,0.014,0,0,0,0,0,1,1,1,0,0.005,0,0,0.019,0.019,0.019,2.747,0.769,0.213,0.42,0.08,1.621,0.897,0.769,0.769,0.769,3,1,2,6,1,0,0,0,0,1,2,2,3,0,0,2,0,0,1,3,0,1,0.019,0,0.75,0,0,1,6,4,4,0,0.062,0,0,0.831,0.831,0.831
STL,2008,STL,2008020389,STL,ARI,HOME,20081206,Team Level,5on4,1,1,1,282,5.075,0.619,0.539,0.968,0.133,3.209,1.596,0.608,0.619,0.608,3,5,1,9,1,0,0,0,0,4,3,2,7,0,0,3,1,0,0,5,2,1,0.185,0.226,0.209,0,1,0,9,8,8,0,0.131,0,0,0.685,0.685,0.668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
STL,2008,STL,2008020401,STL,NSH,HOME,20081208,Team Level,other,1,1,1,143,2.675,1.162,0.232,0.244,0.082,1.362,0.917,1.162,1.162,1.162,2,2,1,5,2,0,0,0,0,0,2,0,2,0,0,1,0,0,0,1,1,2,0.058,0.17,0.934,0,1,1,5,4,4,0,0.074,0,0,1.236,1.236,1.236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STL,2008,STL,2008020401,STL,NSH,HOME,20081208,Team Level,all,0.6567,0.6105,0.6267,3600,32.296,3.811,2.527,6.665,1.062,19.897,13.04,3.704,3.738,3.631,26,21,11,58,6,2,1,6,4,11,18,20,41,3,9,27,17,5,6,33,10,4,1.119,1.298,1.393,1,3,2,56.034,47,45.449,3,0.573,0.459,0.459,3.924,3.834,3.813,19.362,1.992,1.276,4.154,0.625,11.373,8.58,1.98,2.072,2.06,21,7,9,37,3,1,0,5,1,7,11,18,25,6,17,30,20,1,1,22,3,3,0.573,0.346,1.073,1,0,2,38.237,28,28.902,1,0.274,0.204,0.204,2.062,2.145,2.136
STL,2008,STL,2008020401,STL,NSH,HOME,20081208,Team Level,5on5,0.5414,0.5733,0.5763,2885,23.282,1.614,1.587,5.317,0.742,14.738,10.003,1.609,1.541,1.536,20,14,9,43,3,0,0,6,3,8,14,17,31,3,9,23,16,5,5,28,6,0,0.863,0.751,0,1,2,0,41.034,34,32.449,3,0.323,0,0,1.937,1.847,1.841,17.557,1.367,1.114,3.882,0.559,10.029,8.048,1.355,1.448,1.435,20,5,7,32,2,1,0,5,1,6,10,18,23,4,13,26,17,1,0,20,3,2,0.558,0.346,0.463,1,0,1,33.237,25,25.902,0,0.225,0.204,0.204,1.388,1.471,1.463
STL,2008,STL,2008020401,STL,NSH,HOME,20081208,Team Level,4on5,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.804,0.624,0.162,0.271,0.067,1.344,0.532,0.624,0.624,0.624,1,2,2,5,1,0,0,0,0,1,1,0,2,0,0,0,1,0,0,2,0,1,0.014,0,0.61,0,0,1,5,3,3,0,0.049,0,0,0.674,0.674,0.674
STL,2008,STL,2008020401,STL,NSH,HOME,20081208,Team Level,5on4,1,1,1,399,6.338,1.035,0.708,1.104,0.237,3.796,2.12,0.933,1.035,0.933,4,5,1,10,1,2,1,0,1,3,2,3,8,0,0,1,1,0,1,4,3,2,0.199,0.376,0.459,0,0,1,10,9,9,0,0.175,0.459,0.459,0.75,0.75,0.736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
STL,2008,STL,2008020413,STL,ANA,AWAY,20081210,Team Level,other,0.5074,0.75,0.6667,558,2.798,0.375,0.243,0.507,0.095,2.145,0.634,0.375,0.375,0.375,3,1,2,6,1,0,0,1,0,2,0,2,3,1,2,3,0,0,1,3,0,1,0.087,0,0.288,0,0,1,6,4,4,0,0.098,0,0,0.474,0.474,0.472,1.346,0.364,0.078,0.246,0.061,0.811,0.44,0.364,0.364,0.364,1,1,0,2,1,0,0,0,0,0,1,0,1,1,2,3,0,1,1,1,0,1,0.019,0,0.345,0,0,1,2,2,2,1,0.022,0,0,0.385,0.385,0.385
STL,2008,STL,2008020413,STL,ANA,AWAY,20081210,Team Level,all,0.3608,0.47,0.4588,3600,25.887,2.014,2.186,5.734,0.955,16.413,10.764,1.986,2.039,2.012,28,11,8,47,2,2,0,5,0,12,18,26,37,8,25,28,19,8,8,33,4,2,0.847,0.514,0.653,0,1,1,47.048,39,38.896,5,0.519,0.208,0.208,2.26,2.292,2.271,32.237,3.568,2.375,6.71,1.115,18.624,13.609,3.478,3.489,3.401,36,10,7,53,4,1,1,4,0,25,12,32,42,9,27,22,21,6,11,26,18,2,1.02,2.003,0.545,0,2,2,52.481,46,45.697,4,0.522,0.2,0.2,3.89,3.81,3.712
STL,2008,STL,2008020413,STL,ANA,AWAY,20081210,Team Level,5on5,0.354,0.4462,0.4386,2406,16.672,1.188,1.249,4.099,0.618,9.621,7.29,1.161,1.214,1.187,17,8,4,29,1,2,0,3,0,7,12,16,24,7,23,19,18,6,6,21,4,0,0.674,0.514,0,0,1,0,29.048,25,24.896,4,0.252,0.208,0.208,1.167,1.198,1.179,22.7,2.168,1.533,4.749,0.72,12.76,10.07,2.113,2.09,2.036,24,8,4,36,2,1,1,2,0,19,8,22,30,7,23,15,18,4,7,21,10,1,0.777,1.191,0.2,0,1,1,35.481,32,31.697,3,0.313,0.2,0.2,2.281,2.201,2.145
STL,2008,STL,2008020413,STL,ANA,AWAY,20081210,Team Level,4on5,0,0.1176,0,349,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8.191,1.036,0.764,1.716,0.333,5.052,3.099,1.001,1.036,1.001,11,1,3,15,1,0,0,2,0,6,3,10,11,0,0,3,2,1,3,4,8,0,0.225,0.811,0,0,1,0,15,12,12,0,0.188,0,0,1.224,1.224,1.181
STL,2008,STL,2008020413,STL,ANA,AWAY,20081210,Team Level,5on4,1,1,1,287,6.417,0.451,0.694,1.127,0.242,4.646,2.84,0.451,0.451,0.451,8,2,0,10,0,0,0,1,0,3,6,8,10,0,0,2,1,0,1,9,0,1,0.086,0,0.365,0,0,0,10,10,10,1,0.169,0,0,0.62,0.62,0.619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STL,2008,STL,2008020420,STL,L.A,AWAY,20081211,Team Level,other,0.3942,0.6667,0.5,152,1.389,0.231,0.078,0.241,0.052,0.776,0.623,0.231,0.231,0.231,2,0,2,4,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0.069,0.162,0,0,1,0,4,2,2,0,0.024,0,0,0.255,0.255,0.255,1.461,0.355,0.159,0.252,0.064,0.971,0.199,0.324,0.355,0.324,1,1,0,2,1,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,1,1,0,0.154,0.201,0,0,1,2,2,2,0,0.051,0,0,0.407,0.407,0.37
STL,2008,STL,2008020420,STL,L.A,AWAY,20081211,Team Level,all,0.3747,0.4828,0.4483,3600,28.023,2.002,2.267,5.895,0.911,16.407,11.517,1.942,1.966,1.908,28,11,17,56,2,2,0,0,0,25,10,26,37,10,23,35,27,6,15,30,9,0,0.916,1.086,0,0,2,0,52.759,39,37.872,11,0.502,0.11,0.11,2.395,2.355,2.287,33.851,3.341,2.676,6.723,1.074,20.69,13.497,3.224,3.366,3.248,32,16,12,60,6,1,1,2,1,27,11,26,42,7,17,32,24,6,9,32,14,2,1.227,1.577,0.536,1,3,2,61.938,48,48.842,4,0.609,0.335,0.335,3.615,3.631,3.496
STL,2008,STL,2008020420,STL,L.A,AWAY,20081211,Team Level,5on5,0.4662,0.4932,0.4821,2440,19.556,1.598,1.379,4.236,0.616,11.022,8.149,1.539,1.562,1.505,22,5,9,36,1,1,0,0,0,17,8,21,26,9,21,25,22,4,9,19,8,0,0.673,0.925,0,0,1,0,32.759,27,25.872,9,0.284,0.093,0.093,1.789,1.75,1.685,20.748,1.83,1.493,4.243,0.624,11.922,8.888,1.797,1.855,1.821,21,8,8,37,3,1,1,1,1,17,6,18,26,7,17,20,22,6,5,21,7,1,0.691,0.804,0.335,0,2,1,38.938,29,29.842,3,0.309,0.335,0.335,1.805,1.82,1.786
STL,2008,STL,2008020420,STL,L.A,AWAY,20081211,Team Level,4on5,0.0615,0.0476,0.0588,528,0.706,0.073,0.045,0.112,0.017,0.237,0.515,0.073,0.073,0.073,0,1,0,1,0,0,0,0,0,0,1,0,1,1,2,5,3,1,2,1,0,0,0.073,0,0,0,0,0,1,1,1,2,0.01,0,0,0.083,0.083,0.083,10.974,1.114,0.992,2.132,0.367,7.54,3.856,1.061,1.114,1.061,9,7,4,20,2,0,0,1,0,9,4,7,14,0,0,6,0,0,3,10,6,0,0.495,0.619,0,1,1,0,20,16,16,0,0.242,0,0,1.356,1.356,1.291
STL,2008,STL,2008020420,STL,L.A,AWAY,20081211,Team Level,5on4,0.7113,0.9375,0.9,480,6.371,0.101,0.765,1.306,0.225,4.373,2.231,0.099,0.101,0.099,4,5,6,15,0,1,0,0,0,7,1,4,9,0,0,4,1,1,4,9,0,0,0.101,0,0,0,0,0,15,9,9,0,0.185,0.017,0.017,0.268,0.268,0.264,0.668,0.041,0.032,0.096,0.019,0.258,0.555,0.041,0.041,0.041,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,3,2,0,1,1,0,0,0.041,0,0,0,0,0,1,1,1,1,0.007,0,0,0.048,0.048,0.048
STL,2008,STL,2008020440,STL,S.J,AWAY,20081213,Team Level,other,0.333,0.6316,0.5385,365,5.065,0.293,0.529,1.208,0.242,3.373,1.354,0.292,0.293,0.292,6,1,5,12,0,0,0,3,0,3,1,6,7,1,2,8,1,0,0,6,0,1,0.08,0,0.213,0,0,0,12,7,7,0,0.179,0,0,0.472,0.472,0.468,4.783,0.587,0.453,0.999,0.159,2.404,1.399,0.461,0.587,0.461,5,1,1,7,1,0,0,2,1,1,1,4,5,0,0,4,4,1,0,2,4,0,0.135,0.452,0,0,1,0,7,6,6,0,0.121,0,0,0.708,0.708,0.555
STL,2008,STL,2008020440,STL,S.J,AWAY,20081213,Team Level,all,0.4935,0.4574,0.4286,3600,31.625,4.227,2.257,6.713,1.011,16.693,11.1,3.733,4.344,3.846,33,9,17,59,4,2,1,13,0,7,16,29,38,5,10,38,20,6,9,27,9,6,0.519,1.004,2.704,1,1,2,61.007,42,43.128,5,0.607,0.459,0.459,4.374,4.458,3.972,39.816,4.339,3.283,9.273,1.425,22.737,14.943,3.931,4.279,3.872,38,18,14,70,5,6,0,9,1,19,16,33,51,7,14,32,28,8,15,37,14,5,1.285,1.734,1.319,2,2,1,67.876,56,54.834,9,0.773,1.275,1.275,3.836,3.764,3.518
STL,2008,STL,2008020440,STL,S.J,AWAY,20081213,Team Level,5on5,0.5078,0.4675,0.4386,2511,18.923,1.659,1.137,4.261,0.579,9.539,7.824,1.611,1.776,1.724,20,5,11,36,3,2,1,6,0,3,11,17,22,3,6,20,17,5,6,15,9,1,0.373,1.004,0.282,1,1,1,38.007,25,26.128,4,0.237,0.459,0.459,1.436,1.519,1.5,22.043,1.608,1.485,5.325,0.734,13.324,9.524,1.553,1.548,1.494,18,14,9,41,3,1,0,2,0,16,10,15,29,7,14,19,19,6,12,27,4,1,0.785,0.456,0.367,2,1,0,38.876,32,30.834,7,0.303,0.367,0.367,1.544,1.471,1.451
STL,2008,STL,2008020440,STL,S.J,AWAY,20081213,Team Level,4on5,0,0,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.234,2.003,1.29,2.862,0.514,6.795,3.537,1.775,2.003,1.775,14,3,4,21,1,5,0,4,0,2,5,13,16,0,0,6,0,0,2,8,5,4,0.366,0.685,0.952,0,0,1,21,17,17,1,0.337,0.908,0.908,1.432,1.432,1.358
STL,2008,STL,2008020440,STL,S.J,AWAY,20081213,Team Level,5on4,0.9412,0.9167,0.9091,334,7.636,2.275,0.59,1.244,0.189,3.78,1.922,1.83,2.275,1.83,7,3,1,11,1,0,0,4,0,1,4,6,9,0,0,6,2,0,2,6,0,4,0.065,0,2.21,0,0,1,11,10,10,1,0.192,0,0,2.466,2.466,2.003,0.757,0.142,0.055,0.088,0.018,0.214,0.484,0.142,0.142,0.142,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,3,5,1,1,0,1,0,0,0.142,0,0,0,0,1,1,1,1,0.012,0,0,0.153,0.153,0.153
STL,2008,STL,2008020451,STL,CGY,HOME,20081216,Team Level,other,0.5827,0.7143,0.6667,372,5.556,0.729,0.433,1.122,0.232,3.396,2.088,0.624,0.729,0.624,5,3,2,10,0,0,0,0,0,3,5,5,8,0,0,4,1,0,0,4,3,1,0.169,0.347,0.213,0,0,0,10,8,8,0,0.125,0,0,0.853,0.853,0.732,3.06,0.522,0.208,0.537,0.102,1.273,1.358,0.503,0.522,0.503,2,2,0,4,0,1,0,0,0,0,3,2,4,1,2,4,0,1,1,1,2,1,0.041,0.251,0.23,0,0,0,4,4,4,0,0.055,0.23,0.23,0.346,0.346,0.345
STL,2008,STL,2008020451,STL,CGY,HOME,20081216,Team Level,all,0.4304,0.5048,0.5,3600,29.856,2.174,1.988,6.816,0.981,17.926,12.115,2.064,2.078,1.969,31,11,11,53,3,0,0,4,0,19,16,28,39,9,27,25,23,5,7,32,9,1,0.951,1.011,0.213,1,2,0,49.337,42,39.194,2,0.459,0,0,2.633,2.516,2.388,28.291,2.877,1.87,6.342,0.953,16.418,12.607,2.813,3.042,2.977,31,11,10,52,6,2,0,1,1,16,16,25,36,11,31,31,15,1,7,30,9,3,0.844,1.026,1.007,2,3,1,56.493,42,45.368,2,0.426,0.393,0.393,2.845,3.02,2.979
STL,2008,STL,2008020451,STL,CGY,HOME,20081216,Team Level,5on5,0.4299,0.5075,0.5,2452,20.174,1.094,1.181,4.799,0.622,11.817,8.486,1.091,0.999,0.995,22,6,6,34,2,0,0,4,0,11,11,20,26,7,23,14,22,4,5,24,4,0,0.66,0.434,0,1,1,0,30.337,28,25.194,1,0.239,0,0,1.333,1.216,1.212,19.346,1.451,1.156,4.813,0.659,11.273,8.648,1.434,1.616,1.597,22,6,5,33,5,1,0,0,1,9,12,17,23,7,23,18,14,0,5,21,7,0,0.676,0.776,0,2,3,0,37.493,28,31.368,1,0.233,0.163,0.163,1.521,1.697,1.686
STL,2008,STL,2008020451,STL,CGY,HOME,20081216,Team Level,4on5,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.204,0.884,0.472,0.889,0.177,3.624,2.019,0.857,0.884,0.857,7,2,4,13,1,0,0,1,0,7,0,6,8,1,2,3,1,0,0,7,0,2,0.108,0,0.777,0,0,1,13,9,9,0,0.131,0,0,0.95,0.95,0.921
STL,2008,STL,2008020451,STL,CGY,HOME,20081216,Team Level,5on4,0.9486,0.8182,0.8571,512,4.127,0.351,0.374,0.896,0.126,2.712,1.54,0.35,0.351,0.35,4,2,3,9,1,0,0,0,0,5,0,3,5,2,4,4,0,1,2,4,2,0,0.122,0.229,0,0,1,0,9,6,6,1,0.096,0,0,0.447,0.447,0.445,0.68,0.019,0.034,0.102,0.014,0.248,0.583,0.019,0.019,0.019,0,1,1,2,0,0,0,0,0,0,1,0,1,2,4,6,0,0,1,1,0,0,0.019,0,0,0,0,0,2,1,1,1,0.007,0,0,0.027,0.027,0.027
STL,2008,STL,2008020461,STL,WSH,AWAY,20081218,Team Level,other,0,0.2857,0,189,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1.046,0.758,0.029,0.021,0.038,0.45,0.704,0.758,0.758,0.758,0,2,3,5,0,0,0,0,0,1,1,0,2,0,0,4,0,2,0,0,0,2,0,0,0.758,0,0,0,5,2,2,0,0.007,0,0,0.765,0.765,0.765
STL,2008,STL,2008020461,STL,WSH,AWAY,20081218,Team Level,all,0.4294,0.4867,0.4545,3600,26.112,2.626,1.813,5.738,0.775,13.766,10.282,2.595,2.636,2.604,31,4,20,55,2,1,0,4,0,11,17,29,33,5,10,32,12,6,5,28,4,3,0.862,0.484,1.279,1,0,1,54.136,35,34.558,3,0.417,0.303,0.303,2.74,2.752,2.719,30.71,3.489,2.264,6.435,0.953,16.378,12.482,3.24,3.436,3.197,29,13,16,58,4,5,1,7,0,11,15,25,38,4,8,26,20,6,13,28,8,6,0.964,0.911,1.613,2,1,1,58.678,42,42.447,10,0.479,0.891,0.891,3.077,3.046,2.954
STL,2008,STL,2008020461,STL,WSH,AWAY,20081218,Team Level,5on5,0.4015,0.4353,0.4194,2600,19.315,1.718,1.262,4.409,0.567,10.115,7.928,1.687,1.728,1.696,24,2,11,37,1,1,0,4,0,7,13,23,25,5,10,22,8,4,5,20,4,2,0.724,0.484,0.51,1,0,0,36.136,26,25.558,3,0.26,0.303,0.303,1.674,1.687,1.654,26.928,2.561,1.972,5.804,0.839,13.961,10.863,2.315,2.509,2.272,25,11,12,48,3,5,1,6,0,10,12,22,33,2,4,18,18,3,7,24,8,4,0.795,0.911,0.855,1,1,1,48.678,36,36.447,6,0.411,0.891,0.891,2.08,2.05,1.961
STL,2008,STL,2008020461,STL,WSH,AWAY,20081218,Team Level,4on5,0.1327,0.1667,0.2,384,0.783,0.026,0.022,0.157,0.029,0.245,0.521,0.026,0.026,0.026,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,5,2,1,0,1,0,0,0.026,0,0,0,0,0,1,1,1,0,0.005,0,0,0.031,0.031,0.031,2.737,0.17,0.263,0.61,0.077,1.966,0.914,0.167,0.17,0.167,4,0,1,5,1,0,0,1,0,0,2,3,3,2,4,2,1,0,2,4,0,0,0.17,0,0,1,0,0,5,4,4,0,0.061,0,0,0.231,0.231,0.228
STL,2008,STL,2008020461,STL,WSH,AWAY,20081218,Team Level,5on4,1,1,1,427,6.014,0.882,0.528,1.171,0.179,3.406,1.833,0.882,0.882,0.882,6,2,7,15,1,0,0,0,0,4,3,5,7,0,0,2,1,1,0,7,0,1,0.113,0,0.769,0,0,1,15,8,8,0,0.153,0,0,1.035,1.035,1.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
STL,2008,STL,2008020482,STL,MIN,HOME,20081220,Team Level,other,0.5851,0.3333,0.4,188,1.485,0.839,0.053,0.128,0.029,0.468,0.482,0.839,0.839,0.839,2,0,0,2,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0.03,0,0.809,0,0,1,2,2,2,1,0.012,0,0,0.851,0.851,0.851,2.313,0.595,0.248,0.547,0.09,1.168,0.353,0.573,0.595,0.573,3,0,1,4,0,1,0,2,0,0,0,3,3,0,0,4,2,1,0,1,1,1,0.051,0.116,0.428,0,0,0,4,3,3,0,0.091,0.428,0.428,0.258,0.258,0.255
STL,2008,STL,2008020482,STL,MIN,HOME,20081220,Team Level,all,0.5972,0.47,0.5,3600,28.038,2.151,1.677,6.406,0.853,15.55,12.363,2.144,2.145,2.138,24,15,8,47,4,1,0,5,2,8,19,20,35,8,22,26,15,4,4,33,5,1,0.843,0.5,0.809,1,2,1,47.764,39,40.069,3,0.352,0.117,0.117,2.386,2.379,2.376,27.908,1.451,2.058,6.825,0.931,16.558,11.177,1.423,1.458,1.43,26,13,14,53,2,3,0,5,1,17,11,24,37,6,18,30,25,6,3,36,1,2,0.68,0.116,0.656,2,0,0,52.667,39,38.653,1,0.532,0.468,0.468,1.515,1.524,1.508
STL,2008,STL,2008020482,STL,MIN,HOME,20081220,Team Level,5on5,0.6211,0.5846,0.6346,2452,24.112,1.146,1.415,5.841,0.738,13.615,10.245,1.139,1.14,1.133,20,13,5,38,3,1,0,4,2,8,15,17,30,8,22,18,12,4,3,29,4,0,0.744,0.402,0,1,2,0,38.764,33,34.069,2,0.287,0.117,0.117,1.317,1.309,1.306,13.396,0.699,0.778,3.254,0.434,7.639,6.196,0.698,0.707,0.705,13,6,8,27,2,0,0,2,1,10,4,11,17,6,18,19,21,3,2,18,0,1,0.472,0,0.227,2,0,0,26.667,19,18.653,1,0.16,0,0,0.859,0.869,0.866
STL,2008,STL,2008020482,STL,MIN,HOME,20081220,Team Level,4on5,0.047,0.0455,0.0588,600,0.727,0.007,0.009,0.036,0.016,0.179,0.753,0.007,0.007,0.007,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,2,1,0,0,1,0,0,0.007,0,0,0,0,0,1,1,1,0,0.003,0,0,0.01,0.01,0.01,11.477,0.142,1.011,2.904,0.385,7.52,4.039,0.137,0.142,0.137,10,6,5,21,0,2,0,1,0,7,6,10,16,0,0,6,1,0,1,16,0,0,0.142,0,0,0,0,0,21,16,16,0,0.276,0.04,0.04,0.378,0.378,0.367
