team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
STL,2010,STL,2010020133,STL,NSH,AWAY,20101028,Team Level,all,0.6277,0.5221,0.5542,3600,33.307,3.829,2.207,7.447,1.063,18.666,12.788,3.309,3.968,3.447,34,12,13,59,3,3,1,7,0,15,18,31,43,4,8,22,15,11,9,36,6,4,0.87,0.781,2.178,0,2,1,61.35,46,47.812,5,0.485,0.921,0.921,3.393,3.486,2.978,26.67,2.271,2.06,6.471,0.896,15.204,10.097,2.091,2.195,2.015,24,13,17,54,0,2,0,7,0,17,11,24,37,5,21,28,19,10,13,29,6,2,0.983,0.829,0.46,0,0,0,51.96,37,35.772,5,0.442,0.283,0.283,2.431,2.344,2.197
STL,2010,STL,2010020133,STL,NSH,AWAY,20101028,Team Level,5on5,0.5899,0.5059,0.5556,2670,25.117,2.012,1.561,6.126,0.843,14.294,10.164,1.986,2.152,2.124,25,10,8,43,1,3,1,6,0,12,13,24,34,2,4,15,14,10,7,29,4,2,0.759,0.483,0.77,0,0,1,45.35,35,36.812,5,0.313,0.921,0.921,1.404,1.497,1.492,20.449,1.399,1.353,5.147,0.657,11.163,8.282,1.386,1.322,1.31,20,8,14,42,0,1,0,7,0,12,8,20,28,5,21,23,16,9,13,24,3,1,0.729,0.467,0.203,0,0,0,39.96,28,26.772,5,0.277,0.097,0.097,1.579,1.492,1.477
STL,2010,STL,2010020133,STL,NSH,AWAY,20101028,Team Level,4on5,0.1973,0.0833,0.1111,238,0.944,0.192,0.095,0.08,0.023,0.213,0.397,0.192,0.192,0.192,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.192,0,0,1,0,1,1,1,0,0.02,0,0,0.213,0.213,0.213,5.436,0.781,0.636,1.108,0.211,3.574,1.691,0.613,0.781,0.613,3,5,3,11,0,1,0,0,0,5,2,3,8,0,0,1,0,0,0,5,2,1,0.254,0.27,0.256,0,0,0,11,8,8,0,0.146,0.185,0.185,0.742,0.742,0.609
STL,2010,STL,2010020133,STL,NSH,AWAY,20101028,Team Level,5on4,1,1,1,591,6.531,1.571,0.516,1.06,0.172,3.795,1.886,1.077,1.571,1.077,7,2,4,13,1,0,0,1,0,3,4,6,8,2,4,4,1,0,2,6,1,2,0.058,0.105,1.408,0,1,0,13,9,9,0,0.143,0,0,1.714,1.714,1.211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STL,2010,STL,2010020149,STL,ATL,HOME,20101030,Team Level,other,0.3184,0.3333,0.375,89,4.194,0.477,0.26,0.751,0.131,2.191,2.191,0.467,0.477,0.467,4,2,1,7,0,0,0,1,0,2,3,4,6,1,2,6,1,1,1,2,4,0,0.055,0.422,0,0,0,0,7,6,6,0,0.062,0,0,0.539,0.539,0.528,7.219,1.021,0.566,1.469,0.283,4.103,2.558,1.006,1.021,1.006,8,2,4,14,0,1,0,2,0,5,2,8,10,0,0,1,0,0,0,6,3,1,0.164,0.302,0.555,0,0,0,14,10,10,0,0.186,0.082,0.082,1.125,1.125,1.114
STL,2010,STL,2010020149,STL,ATL,HOME,20101030,Team Level,all,0.45,0.5164,0.5263,3900,34.184,3.297,2.445,7.321,1.15,20.38,15.408,3.174,3.133,3.018,35,15,13,63,3,3,1,7,0,15,22,32,47,7,14,29,14,6,7,33,16,1,1.043,1.864,0.39,1,1,1,59.219,50,47.263,4,0.531,0.699,0.699,3.129,3,2.966,32.313,4.03,2.336,6.693,1.065,18.403,12.472,3.889,4.16,4.016,28,17,14,59,3,4,2,6,0,15,17,25,42,3,6,32,15,4,5,33,8,4,0.724,0.836,2.469,1,0,2,62.381,45,47.679,4,0.591,1.896,1.896,2.725,2.865,2.801
STL,2010,STL,2010020149,STL,ATL,HOME,20101030,Team Level,5on5,0.6297,0.5921,0.5833,2994,23.752,2.088,1.655,5.372,0.803,14.806,10.276,1.982,1.924,1.827,25,10,10,45,3,3,1,5,0,10,14,22,32,5,10,17,13,4,4,26,8,1,0.717,0.981,0.39,1,1,1,41.219,35,32.263,3,0.339,0.699,0.699,1.728,1.599,1.587,18.145,1.228,1.213,4.071,0.539,9.944,8.006,1.198,1.358,1.324,14,11,6,31,1,1,0,3,0,6,14,13,24,3,6,22,15,4,3,19,5,1,0.472,0.534,0.222,1,0,0,34.381,25,27.679,3,0.25,0.121,0.121,1.358,1.498,1.486
STL,2010,STL,2010020149,STL,ATL,HOME,20101030,Team Level,4on5,0.0867,0.125,0.1667,457,1.492,0.169,0.12,0.137,0.043,0.497,1.034,0.169,0.169,0.169,1,1,0,2,0,0,0,0,0,1,1,1,2,1,2,3,0,1,2,1,1,0,0.062,0.107,0,0,0,0,2,2,2,1,0.027,0,0,0.196,0.196,0.196,6.949,1.781,0.557,1.154,0.243,4.357,1.908,1.685,1.781,1.685,6,4,4,14,2,2,2,1,0,4,1,4,8,0,0,6,0,0,1,8,0,2,0.088,0,1.693,0,0,2,14,10,10,0,0.155,1.693,1.693,0.243,0.243,0.201
STL,2010,STL,2010020149,STL,ATL,HOME,20101030,Team Level,5on4,1,1,1,360,4.747,0.563,0.41,1.06,0.173,2.886,1.907,0.555,0.563,0.555,5,2,2,9,0,0,0,1,0,2,4,5,7,0,0,3,0,0,0,4,3,0,0.209,0.354,0,0,0,0,9,7,7,0,0.102,0,0,0.665,0.665,0.655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
STL,2010,STL,2010020176,STL,S.J,HOME,20101104,Team Level,other,0.5766,0.3333,0.4,189,1.616,0.192,0.125,0.303,0.047,0.688,0.644,0.188,0.192,0.188,1,1,0,2,0,0,0,1,0,1,0,1,2,2,4,2,0,0,1,1,1,0,0.029,0.163,0,0,0,0,2,2,2,0,0.03,0,0,0.223,0.223,0.217,1.996,0.141,0.162,0.329,0.065,1.807,0.497,0.135,0.141,0.135,2,1,1,4,0,0,0,0,0,2,1,2,3,1,2,2,0,0,0,2,1,0,0.059,0.082,0,0,0,0,4,3,3,0,0.052,0,0,0.193,0.193,0.186
STL,2010,STL,2010020176,STL,S.J,HOME,20101104,Team Level,all,0.5321,0.513,0.5349,3600,33.317,2.468,2.325,7.656,1.008,18.266,14.276,2.388,2.454,2.374,29,17,13,59,2,2,0,4,0,23,15,27,44,7,20,18,9,6,6,36,9,1,1.12,1.142,0.206,2,0,0,60.166,46,46.748,1,0.523,0.401,0.401,2.59,2.58,2.506,28.676,2.17,2.076,6.497,1.004,16.278,11.976,2.145,2.169,2.143,25,15,16,56,0,2,0,5,0,18,15,25,40,12,41,35,27,5,3,34,4,2,1.019,0.539,0.612,0,0,0,54.467,40,39.192,2,0.486,0.375,0.375,2.281,2.28,2.255
STL,2010,STL,2010020176,STL,S.J,HOME,20101104,Team Level,5on5,0.5729,0.473,0.5614,2333,23.08,1.465,1.436,5.477,0.693,12.519,10.412,1.422,1.451,1.409,20,12,3,35,2,2,0,3,0,15,10,18,30,4,11,13,7,6,3,26,5,1,0.623,0.635,0.206,2,0,0,36.166,32,32.748,1,0.295,0.401,0.401,1.359,1.349,1.324,17.771,1.092,1.133,4.016,0.557,10.593,7.608,1.079,1.09,1.078,16,9,14,39,0,0,0,4,0,13,8,16,25,7,17,22,22,2,3,23,2,0,0.814,0.278,0,0,0,0,37.467,25,24.192,2,0.229,0,0,1.321,1.32,1.305
STL,2010,STL,2010020176,STL,S.J,HOME,20101104,Team Level,4on5,0,0.1111,0,258,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.091,0.093,0.571,1.617,0.243,2.837,1.638,0.092,0.093,0.092,4,3,1,8,0,1,0,0,0,2,4,4,7,0,0,3,2,2,0,7,0,0,0.093,0,0,0,0,0,8,7,7,0,0.157,0.019,0.019,0.232,0.232,0.228
STL,2010,STL,2010020176,STL,S.J,HOME,20101104,Team Level,5on4,0.49,0.8077,0.7059,820,8.62,0.811,0.764,1.877,0.268,5.059,3.221,0.778,0.811,0.778,8,4,9,21,0,0,0,0,0,7,5,8,12,1,5,3,2,0,2,9,3,0,0.468,0.344,0,0,0,0,21,12,12,0,0.197,0,0,1.008,1.008,0.965,3.819,0.844,0.21,0.535,0.137,1.041,2.233,0.838,0.844,0.838,3,2,0,5,0,1,0,1,0,1,2,3,5,4,22,8,3,1,0,2,1,2,0.053,0.179,0.612,0,0,0,5,5,5,0,0.047,0.356,0.356,0.535,0.535,0.535
STL,2010,STL,2010020188,STL,BOS,AWAY,20101106,Team Level,other,0.6615,0.4444,0.6,78,2.226,0.213,0.136,0.431,0.07,1.259,0.892,0.213,0.213,0.213,2,1,1,4,0,0,0,1,0,0,2,2,3,0,0,5,0,0,0,2,1,0,0.035,0.178,0,0,0,0,4,3,3,0,0.04,0,0,0.253,0.253,0.253,1.207,0.109,0.08,0.199,0.053,0.811,0.748,0.106,0.109,0.106,2,0,3,5,0,0,0,1,0,1,0,2,2,0,0,2,3,0,0,2,0,0,0.109,0,0,0,0,0,5,2,2,0,0.019,0,0,0.128,0.128,0.125
STL,2010,STL,2010020188,STL,BOS,AWAY,20101106,Team Level,all,0.4198,0.5339,0.5287,3900,33.754,2.222,1.857,7.635,1.032,16.776,16.477,2.204,2.325,2.306,35,11,17,63,1,0,0,10,1,15,19,34,45,6,18,41,27,2,2,39,5,2,0.801,0.761,0.66,0,1,0,66.588,46,48.636,1,0.415,0,0,2.637,2.76,2.724,30.57,3.071,2.045,6.048,0.948,15.691,13.197,3.009,2.948,2.886,34,7,14,55,1,0,0,14,2,7,17,33,40,7,20,35,35,7,2,23,16,2,0.775,1.86,0.436,0,0,1,52.51,41,39.262,2,0.455,0,0,3.526,3.385,3.312
STL,2010,STL,2010020188,STL,BOS,AWAY,20101106,Team Level,5on5,0.4049,0.5618,0.5625,3119,26.021,1.277,1.306,6.389,0.821,13.222,12.985,1.27,1.38,1.373,27,9,14,50,1,0,0,7,1,13,14,26,35,5,16,32,26,2,2,32,4,0,0.693,0.583,0,0,1,0,53.588,36,38.636,1,0.265,0,0,1.542,1.665,1.657,20.682,1.877,1.3,4.611,0.66,10.862,8.69,1.874,1.754,1.751,22,6,11,39,1,0,0,9,2,4,12,21,27,4,14,21,31,6,2,18,9,1,0.596,1.072,0.21,0,0,1,36.51,28,26.262,2,0.268,0,0,2.145,2.004,2
STL,2010,STL,2010020188,STL,BOS,AWAY,20101106,Team Level,4on5,0.2153,0.2222,0.2222,376,1.809,0.242,0.091,0.126,0.038,0.411,1.092,0.242,0.242,0.242,2,0,0,2,0,0,0,0,0,1,1,2,2,1,2,3,1,0,0,1,0,1,0.007,0,0.235,0,0,0,2,2,2,0,0.022,0,0,0.263,0.263,0.263,5.618,0.882,0.563,0.79,0.153,3.135,1.476,0.833,0.882,0.833,7,0,0,7,0,0,0,2,0,2,3,7,7,2,4,5,1,1,0,1,5,1,0.049,0.606,0.227,0,0,0,7,7,7,0,0.146,0,0,1.028,1.028,0.97
STL,2010,STL,2010020188,STL,BOS,AWAY,20101106,Team Level,5on4,0.7071,0.6364,0.5556,327,3.697,0.49,0.324,0.689,0.103,1.885,1.508,0.479,0.49,0.479,4,1,2,7,0,0,0,2,0,1,2,4,5,0,0,1,0,0,0,4,0,1,0.065,0,0.425,0,0,0,7,5,5,0,0.089,0,0,0.579,0.579,0.551,3.063,0.203,0.102,0.448,0.081,0.883,2.282,0.195,0.203,0.195,3,1,0,4,0,0,0,2,0,0,2,3,4,1,2,7,0,0,0,2,2,0,0.022,0.182,0,0,0,0,4,4,4,0,0.022,0,0,0.226,0.226,0.217
STL,2010,STL,2010020200,STL,NYR,AWAY,20101107,Team Level,other,0.9709,0.5,0.5,92,0.716,0.767,0.013,0.014,0.011,0.108,0.087,0.767,0.767,0.767,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.767,0,0,1,1,1,1,0,0.003,0,0,0.77,0.77,0.77,0.624,0.023,0.057,0.102,0.013,0.65,0.156,0.023,0.023,0.023,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0.023,0,0,0,0,0,1,1,1,1,0.014,0,0,0.037,0.037,0.037
STL,2010,STL,2010020200,STL,NYR,AWAY,20101107,Team Level,all,0.4963,0.4375,0.4412,3600,21.508,2.264,1.489,4.75,0.673,12.197,8.627,2.257,2.327,2.32,22,8,12,42,2,0,0,6,1,8,13,20,28,5,16,38,32,6,5,25,3,2,0.816,0.293,1.154,1,0,1,43.915,30,31.2,3,0.327,0,0,2.59,2.667,2.659,28.36,2.298,2.247,6.433,0.857,16.057,10.107,2.214,2.189,2.109,27,11,16,54,0,2,0,6,2,16,12,27,38,5,13,16,40,11,7,27,11,0,1.078,1.22,0,0,0,0,51.925,38,36.536,6,0.476,0.333,0.333,2.441,2.338,2.291
STL,2010,STL,2010020200,STL,NYR,AWAY,20101107,Team Level,5on5,0.3698,0.4493,0.4286,2368,15.168,1.011,1.069,3.641,0.503,8.469,6.308,1.004,1.074,1.067,15,6,10,31,1,0,0,3,1,6,10,14,20,5,16,26,27,2,3,18,3,0,0.718,0.293,0,1,0,0,32.915,21,22.2,2,0.22,0,0,1.23,1.307,1.299,21.254,1.723,1.615,4.965,0.646,11.344,7.707,1.657,1.613,1.552,20,8,10,38,0,2,0,4,2,10,10,20,28,4,11,12,31,7,4,20,8,0,0.799,0.924,0,0,0,0,35.925,28,26.536,4,0.332,0.333,0.333,1.722,1.619,1.595
STL,2010,STL,2010020200,STL,NYR,AWAY,20101107,Team Level,4on5,0.0768,0.0625,0.1,660,0.695,0.046,0.034,0.105,0.021,0.237,0.557,0.046,0.046,0.046,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,6,5,4,1,1,0,0,0.046,0,0,0,0,0,1,1,1,1,0.007,0,0,0.053,0.053,0.053,6.482,0.553,0.575,1.367,0.198,4.064,2.244,0.534,0.553,0.534,7,2,6,15,0,0,0,2,0,5,2,7,9,0,0,3,3,2,0,6,3,0,0.256,0.297,0,0,0,0,15,9,9,0,0.13,0,0,0.682,0.682,0.659
STL,2010,STL,2010020200,STL,NYR,AWAY,20101107,Team Level,5on4,1,1,1,480,4.929,0.44,0.373,0.99,0.138,3.383,1.676,0.44,0.44,0.44,5,2,2,9,0,0,0,3,0,2,2,5,7,0,0,6,0,0,1,6,0,1,0.052,0,0.388,0,0,0,9,7,7,0,0.097,0,0,0.537,0.537,0.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
STL,2010,STL,2010020213,STL,CBJ,AWAY,20101110,Team Level,other,0.7848,0.5333,0.5,477,5.435,1.645,0.363,0.864,0.173,2.215,1.741,1.352,1.645,1.352,7,0,1,8,0,2,0,0,1,0,4,7,7,3,6,4,1,0,0,3,0,4,0.071,0,1.573,0,0,0,8,7,7,0,0.127,1.078,1.078,0.694,0.694,0.437,5.258,0.451,0.402,0.984,0.154,2.762,2.247,0.45,0.451,0.45,5,2,0,7,1,0,0,0,0,2,4,4,6,2,6,7,4,1,0,5,2,0,0.23,0.221,0,0,1,0,7,7,7,0,0.108,0,0,0.56,0.56,0.558
STL,2010,STL,2010020213,STL,CBJ,AWAY,20101110,Team Level,all,0.5581,0.5182,0.4643,3600,29.487,3.511,1.981,6.258,0.873,15.229,11.147,3.214,3.466,3.169,30,9,18,57,1,2,0,0,1,16,19,29,38,10,26,25,24,0,1,26,9,4,0.699,1.239,1.573,0,1,0,53.106,39,37.801,0,0.467,1.078,1.078,2.901,2.848,2.585,33.182,2.78,2.345,7.353,1.039,18.126,13.356,2.709,2.831,2.758,35,10,8,53,8,2,2,1,0,17,17,27,37,9,26,35,29,9,2,33,8,4,0.829,0.825,1.127,1,4,3,57.008,45,46.351,2,0.513,0.561,0.561,2.732,2.77,2.752
STL,2010,STL,2010020213,STL,CBJ,AWAY,20101110,Team Level,5on5,0.4444,0.5111,0.4478,2875,22.634,1.858,1.515,5.107,0.665,11.971,8.885,1.853,1.812,1.808,22,8,16,46,1,0,0,0,0,16,13,21,29,6,18,20,22,0,0,21,9,0,0.618,1.239,0,0,1,0,42.106,30,28.801,0,0.316,0,0,2.174,2.121,2.115,27.181,2.323,1.926,6.29,0.868,15.09,10.503,2.253,2.373,2.302,29,8,7,44,7,2,2,1,0,15,12,22,30,5,16,27,25,8,2,27,6,4,0.592,0.604,1.127,1,3,3,48.008,37,38.351,2,0.401,0.561,0.561,2.162,2.2,2.184
STL,2010,STL,2010020213,STL,CBJ,AWAY,20101110,Team Level,4on5,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
STL,2010,STL,2010020213,STL,CBJ,AWAY,20101110,Team Level,5on4,0.6,0.75,0.6667,120,1.418,0.009,0.104,0.286,0.036,1.044,0.521,0.009,0.009,0.009,1,1,1,3,0,0,0,0,0,0,2,1,2,0,0,1,0,0,1,2,0,0,0.009,0,0,0,0,0,3,2,2,0,0.024,0,0,0.033,0.033,0.033,0.743,0.006,0.017,0.079,0.017,0.274,0.606,0.006,0.006,0.006,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0.006,0,0,0,0,0,1,1,1,0,0.004,0,0,0.011,0.011,0.011
STL,2010,STL,2010020224,STL,NSH,HOME,20101111,Team Level,other,0.6603,0.4615,0.5,200,3.879,0.278,0.27,1.013,0.11,1.807,1.523,0.276,0.278,0.276,5,0,1,6,1,0,0,2,0,1,1,4,4,0,0,4,1,0,1,3,2,0,0.088,0.189,0,0,1,0,6,5,5,0,0.068,0,0,0.345,0.345,0.343,3.387,0.143,0.292,0.826,0.131,2.224,1.384,0.142,0.143,0.142,2,3,2,7,0,0,0,0,0,1,4,2,5,1,2,3,0,4,0,5,0,0,0.143,0,0,0,0,0,7,5,5,0,0.087,0,0,0.23,0.23,0.229
STL,2010,STL,2010020224,STL,NSH,HOME,20101111,Team Level,all,0.6088,0.4731,0.5,3900,26.22,2.09,1.775,6.358,0.827,15.064,10.886,2.063,2.059,2.033,23,14,7,44,2,1,0,7,0,8,19,21,35,6,12,29,23,3,3,29,7,1,1.01,0.685,0.395,0,2,0,43.716,37,36.818,2,0.406,0.395,0.395,2.101,2.064,2.054,26.445,1.343,1.676,6.9,0.865,15.244,10.972,1.31,1.386,1.351,26,11,12,49,2,1,1,7,1,12,14,24,35,6,12,26,17,6,7,34,2,1,0.748,0.182,0.413,1,0,1,49.671,37,37.421,4,0.374,0.413,0.413,1.303,1.334,1.324
STL,2010,STL,2010020224,STL,NSH,HOME,20101111,Team Level,5on5,0.4804,0.4478,0.463,2980,17.473,1.091,1.046,4.368,0.562,10.286,7.647,1.09,1.061,1.059,14,11,5,30,1,0,0,4,0,6,14,13,24,5,10,20,21,3,1,21,4,0,0.678,0.413,0,0,1,0,29.716,25,24.818,1,0.212,0,0,1.303,1.266,1.264,20.989,1.18,1.13,5.573,0.674,11.566,8.877,1.148,1.223,1.189,21,8,8,37,2,1,1,5,0,11,10,19,27,4,8,15,16,1,5,26,2,1,0.585,0.182,0.413,1,0,1,37.671,29,29.421,3,0.228,0.413,0.413,0.995,1.026,1.016
STL,2010,STL,2010020224,STL,NSH,HOME,20101111,Team Level,4on5,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.069,0.02,0.253,0.501,0.06,1.454,0.711,0.02,0.02,0.02,3,0,2,5,0,0,0,2,1,0,0,3,3,1,2,4,1,0,1,3,0,0,0.02,0,0,0,0,0,5,3,3,0,0.058,0,0,0.078,0.078,0.078
STL,2010,STL,2010020224,STL,NSH,HOME,20101111,Team Level,5on4,1,1,1,439,4.868,0.721,0.459,0.977,0.156,2.971,1.717,0.698,0.721,0.698,4,3,1,8,0,1,0,1,0,1,4,4,7,0,0,0,0,0,0,5,1,1,0.244,0.082,0.395,0,0,0,8,7,7,0,0.127,0.395,0.395,0.452,0.452,0.448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
STL,2010,STL,2010020241,STL,ARI,AWAY,20101113,Team Level,other,0.2406,0.4286,0.4286,151,2.216,0.301,0.159,0.417,0.063,1.453,0.605,0.301,0.301,0.301,2,1,0,3,0,0,0,0,0,1,2,2,3,0,0,1,1,0,0,1,2,0,0.073,0.229,0,0,0,0,3,3,3,0,0.055,0,0,0.356,0.356,0.356,2.771,0.95,0.255,0.347,0.102,1.843,0.503,0.876,0.95,0.876,4,0,0,4,2,0,0,0,0,2,0,2,2,0,0,1,1,0,0,0,3,1,0,0.41,0.54,0,1,1,4,4,4,0,0.077,0,0,1.027,1.027,0.94
STL,2010,STL,2010020241,STL,ARI,AWAY,20101113,Team Level,all,0.5272,0.6545,0.6154,3600,39.546,3.147,2.729,8.842,1.207,23.193,16.881,3.114,3.169,3.137,38,18,16,72,3,1,1,5,0,28,19,35,53,7,17,28,20,2,3,48,7,1,1.383,0.879,0.884,1,1,1,70.669,56,55.253,0,0.61,0.884,0.884,2.872,2.9,2.877,24.565,2.822,1.828,4.895,0.793,15.262,9.399,2.724,2.816,2.717,27,8,3,38,5,1,1,2,1,14,12,22,30,3,9,32,30,4,3,23,10,2,0.899,1.152,0.772,0,3,2,38.638,35,35.381,1,0.424,0.232,0.232,3.014,3.007,2.896
STL,2010,STL,2010020241,STL,ARI,AWAY,20101113,Team Level,5on5,0.6577,0.7195,0.6923,2858,31.321,1.902,2.066,7.507,0.995,18.494,14.035,1.886,1.925,1.909,29,16,14,59,2,0,0,4,0,23,16,27,43,5,13,21,15,2,3,40,5,0,1.252,0.65,0,1,1,0,57.669,45,44.253,0,0.426,0,0,2.328,2.356,2.334,14.363,0.99,0.927,3.215,0.444,8.12,6.305,0.983,0.984,0.977,15,5,3,23,1,1,1,2,0,7,9,14,19,3,9,23,28,3,3,17,2,1,0.566,0.192,0.232,0,0,1,23.638,20,20.381,1,0.189,0.232,0.232,0.947,0.939,0.937
STL,2010,STL,2010020241,STL,ARI,AWAY,20101113,Team Level,4on5,0.0079,0.0833,0.0833,409,0.814,0.007,0.007,0.059,0.016,0.168,0.743,0.007,0.007,0.007,1,0,0,1,0,0,0,0,0,0,1,1,1,1,2,4,4,0,0,1,0,0,0.007,0,0,0,0,0,1,1,1,0,0.002,0,0,0.009,0.009,0.009,7.431,0.882,0.646,1.334,0.248,5.299,2.59,0.864,0.882,0.864,8,3,0,11,2,0,0,0,1,5,3,6,9,0,0,6,0,0,0,6,5,0,0.333,0.55,0,0,2,0,11,11,11,0,0.158,0,0,1.041,1.041,1.019
STL,2010,STL,2010020241,STL,ARI,AWAY,20101113,Team Level,5on4,1,1,1,182,5.196,0.936,0.497,0.858,0.133,3.078,1.498,0.919,0.936,0.919,6,1,2,9,1,1,1,1,0,4,0,5,6,1,2,2,0,0,0,6,0,1,0.052,0,0.884,0,0,1,9,7,7,0,0.127,0.884,0.884,0.178,0.178,0.177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STL,2010,STL,2010020252,STL,COL,AWAY,20101115,Team Level,other,0.1753,0.5,0.5,31,0.808,0.017,0.027,0.254,0.024,0.295,0.382,0.017,0.017,0.017,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0.017,0,0,0,0,0,1,1,1,0,0.007,0,0,0.024,0.024,0.024,0.785,0.08,0.065,0.108,0.02,0.369,0.357,0.08,0.08,0.08,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0.08,0,0,0,0,1,1,1,0,0.016,0,0,0.096,0.096,0.096
