team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
STL,2009,STL,2009020245,STL,VAN,HOME,20091110,Team Level,5on5,0.4925,0.4722,0.4915,2502,21.033,1.681,1.494,4.981,0.698,11.817,8.329,1.658,1.723,1.7,24,5,5,34,4,1,0,4,1,13,6,20,25,8,28,21,19,5,6,22,7,0,0.803,0.878,0,2,2,0,37.582,29,30.388,2,0.308,0.105,0.105,1.884,1.931,1.906,21.704,1.732,1.471,4.703,0.685,12.17,9.24,1.721,1.679,1.669,19,11,8,38,1,0,0,4,2,11,12,18,29,11,39,18,15,3,4,24,5,1,0.887,0.584,0.26,0,0,1,34.33,30,28.649,2,0.306,0,0,2.038,1.976,1.963
STL,2009,STL,2009020245,STL,VAN,HOME,20091110,Team Level,4on5,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.243,0.115,0.44,1.128,0.206,3.929,2.183,0.113,0.115,0.113,4,4,4,12,0,0,0,1,1,4,2,4,8,1,5,5,1,0,0,8,0,0,0.115,0,0,0,0,0,12,8,8,0,0.125,0,0,0.239,0.239,0.235
STL,2009,STL,2009020245,STL,VAN,HOME,20091110,Team Level,5on4,0.9931,0.9333,0.9,618,6.002,0.867,0.631,0.976,0.212,4.321,1.993,0.836,0.867,0.836,6,3,5,14,2,0,0,1,0,3,3,4,7,2,4,3,1,0,0,3,6,0,0.139,0.728,0,1,1,0,14,9,9,0,0.154,0,0,1.022,1.022,0.985,0.813,0.006,0.007,0.043,0.036,0.172,0.736,0.006,0.006,0.006,0,1,0,1,0,0,0,0,0,0,1,0,1,2,4,7,3,0,1,1,0,0,0.006,0,0,0,0,0,1,1,1,0,0.002,0,0,0.008,0.008,0.008
STL,2009,STL,2009020259,STL,NSH,HOME,20091112,Team Level,other,0.0265,0.5,0.5,135,0.724,0.018,0.033,0.149,0.017,0.401,0.38,0.018,0.018,0.018,1,0,1,2,0,0,0,1,0,0,0,1,1,0,0,2,0,0,3,1,0,0,0.018,0,0,0,0,0,2,1,1,0,0.008,0,0,0.026,0.026,0.026,0.754,0.66,0.007,0.009,0.025,0.121,0.179,0.66,0.66,0.66,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.66,0,0,1,2,1,1,0,0.002,0,0,0.662,0.662,0.662
STL,2009,STL,2009020259,STL,NSH,HOME,20091112,Team Level,all,0.3414,0.3654,0.3671,3600,21.072,1.855,1.322,4.904,0.677,11.411,8.831,1.791,1.843,1.779,22,7,9,38,1,1,0,9,0,10,8,21,28,5,21,27,12,6,14,23,4,2,0.739,0.504,0.612,0,1,0,38.306,29,29.559,7,0.28,0.29,0.29,1.846,1.832,1.803,35.165,3.579,2.638,8.651,1.315,19.58,14.237,3.379,3.623,3.422,37,13,16,66,3,5,1,5,2,19,16,34,47,5,10,30,15,8,8,37,9,4,0.941,1.014,1.624,1,1,1,66.145,50,49.505,2,0.565,0.941,0.941,3.202,3.248,3.148
STL,2009,STL,2009020259,STL,NSH,HOME,20091112,Team Level,5on5,0.3824,0.3494,0.3731,2655,18.262,1.702,1.203,4.419,0.6,10.082,6.993,1.638,1.69,1.626,20,5,4,29,1,1,0,8,0,8,7,19,24,5,21,21,11,6,9,19,4,2,0.586,0.504,0.612,0,1,0,29.306,25,25.559,6,0.253,0.29,0.29,1.665,1.651,1.623,30.245,2.749,2.176,7.77,1.102,16.077,12.127,2.55,2.794,2.593,32,10,12,54,2,5,1,5,2,15,13,30,40,4,8,24,11,5,6,31,8,3,0.86,0.924,0.965,1,1,0,54.145,42,41.505,2,0.455,0.941,0.941,2.263,2.309,2.21
STL,2009,STL,2009020259,STL,NSH,HOME,20091112,Team Level,4on5,0.3057,0.2,0.25,450,1.375,0.059,0.048,0.188,0.034,0.466,1.204,0.059,0.059,0.059,1,1,0,2,0,0,0,0,0,1,1,1,2,0,0,3,1,0,1,2,0,0,0.059,0,0,0,0,0,2,2,2,1,0.01,0,0,0.07,0.07,0.07,3.419,0.134,0.425,0.76,0.169,3.144,1.368,0.134,0.134,0.134,3,3,2,8,0,0,0,0,0,4,2,3,6,1,2,3,1,1,1,5,1,0,0.045,0.09,0,0,0,0,8,6,6,0,0.1,0,0,0.235,0.235,0.234
STL,2009,STL,2009020259,STL,NSH,HOME,20091112,Team Level,5on4,0.6786,0.7143,0.5,360,0.711,0.076,0.037,0.147,0.025,0.461,0.253,0.076,0.076,0.076,0,1,4,5,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0.076,0,0,0,0,0,5,1,1,0,0.009,0,0,0.084,0.084,0.084,0.747,0.036,0.03,0.112,0.02,0.238,0.563,0.036,0.036,0.036,1,0,1,2,0,0,0,0,0,0,1,1,1,0,0,3,2,2,0,1,0,0,0.036,0,0,0,0,0,2,1,1,0,0.007,0,0,0.042,0.042,0.042
STL,2009,STL,2009020276,STL,S.J,HOME,20091114,Team Level,other,0.5316,0.6667,0.5,107,1.65,0.412,0.171,0.331,0.054,0.733,0.3,0.393,0.412,0.393,2,0,2,4,0,1,0,1,0,0,0,2,2,0,0,0,0,0,1,1,0,1,0.051,0,0.361,0,0,0,4,2,2,0,0.046,0.361,0.361,0.097,0.097,0.095,1.375,0.363,0.049,0.14,0.034,0.503,0.91,0.363,0.363,0.363,1,1,0,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0.086,0.277,0,0,1,2,2,2,0,0.012,0,0,0.376,0.376,0.376
STL,2009,STL,2009020276,STL,S.J,HOME,20091114,Team Level,all,0.5517,0.6216,0.6235,3600,37.716,3.411,2.999,8.906,1.275,21.443,14.965,3.171,3.349,3.109,39,14,16,69,1,6,1,8,1,18,19,38,52,5,13,25,18,2,12,41,9,3,1.421,1.153,0.837,1,0,0,66.74,53,51.56,6,0.687,1.1,1.1,2.999,2.923,2.841,23.716,2.772,1.558,5.027,0.745,12.032,9.866,2.689,2.894,2.802,17,15,10,42,3,2,1,3,0,9,15,14,29,7,17,27,26,2,5,22,5,5,0.601,0.57,1.601,0,0,3,43.884,32,33.358,4,0.374,0.509,0.509,2.637,2.726,2.694
STL,2009,STL,2009020276,STL,S.J,HOME,20091114,Team Level,5on5,0.3895,0.5692,0.5745,2472,18.514,1.035,1.157,4.527,0.632,11.139,8.511,1.027,0.973,0.965,18,9,10,37,1,1,1,4,1,8,12,17,26,5,13,14,17,1,8,24,3,0,0.708,0.327,0,1,0,0,34.74,27,25.56,4,0.236,0.01,0.01,1.261,1.185,1.176,15.111,1.622,1.042,3.591,0.461,7.641,5.641,1.539,1.744,1.652,11,9,8,28,1,2,1,3,0,6,8,10,19,6,15,20,25,2,5,13,4,3,0.413,0.484,0.725,0,0,1,29.884,20,21.358,4,0.222,0.509,0.509,1.335,1.424,1.393
STL,2009,STL,2009020276,STL,S.J,HOME,20091114,Team Level,4on5,0.1755,0.25,0.3,362,2.225,0.149,0.127,0.282,0.058,0.764,1.62,0.147,0.149,0.147,3,0,0,3,0,0,0,0,0,2,1,3,3,0,0,5,1,0,2,3,0,0,0.149,0,0,0,0,0,3,3,3,2,0.029,0,0,0.177,0.177,0.175,4.969,0.7,0.398,1.057,0.191,3.224,1.43,0.699,0.7,0.699,3,4,2,9,1,0,0,0,0,3,3,2,6,1,2,3,1,0,0,6,0,1,0.101,0,0.599,0,0,1,9,7,7,0,0.124,0,0,0.823,0.823,0.823
STL,2009,STL,2009020276,STL,S.J,HOME,20091114,Team Level,5on4,0.9543,0.8929,0.875,659,15.328,1.816,1.544,3.766,0.532,8.808,4.534,1.604,1.816,1.604,16,5,4,25,0,4,0,3,0,8,6,16,21,0,0,6,0,1,1,13,6,2,0.514,0.826,0.476,0,0,0,25,21,21,0,0.376,0.729,0.729,1.464,1.464,1.395,2.262,0.087,0.069,0.238,0.059,0.663,1.884,0.087,0.087,0.087,2,1,0,3,0,0,0,0,0,0,3,2,3,0,0,3,0,0,0,3,0,0,0.087,0,0,0,0,0,3,3,3,0,0.016,0,0,0.103,0.103,0.103
STL,2009,STL,2009020302,STL,ARI,HOME,20091119,Team Level,other,1,1,1,0,0.724,0.049,0.046,0.165,0.022,0.376,0.342,0.049,0.049,0.049,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.049,0,0,1,0,0,1,1,1,0,0.011,0,0,0.06,0.06,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STL,2009,STL,2009020302,STL,ARI,HOME,20091119,Team Level,all,0.4571,0.5135,0.5106,3617,34.903,3.481,2.706,7.322,1.109,20.221,13.161,3.29,3.329,3.14,30,18,9,57,3,2,0,5,0,15,23,27,45,4,8,21,17,4,6,33,11,4,1.162,1.207,1.111,2,1,0,54.525,48,46.003,3,0.583,0.662,0.662,3.402,3.24,3.127,34.264,4.134,2.304,7.023,1.068,18.613,12.859,3.603,4.333,3.795,36,10,8,54,2,1,0,8,1,13,21,34,44,4,8,24,10,7,6,30,9,7,0.832,1.078,2.224,0,2,0,56.725,46,48.417,2,0.528,0.223,0.223,4.44,4.656,4.079
STL,2009,STL,2009020302,STL,ARI,HOME,20091119,Team Level,5on5,0.4804,0.5057,0.4933,2850,26.831,2.629,1.928,5.59,0.861,15.325,10.667,2.595,2.477,2.444,23,14,7,44,2,1,0,4,0,10,20,21,35,3,6,17,17,4,6,25,9,3,0.834,1.014,0.781,1,1,0,41.525,37,35.003,3,0.401,0.331,0.331,2.699,2.537,2.521,28.423,2.844,1.905,5.867,0.863,15.219,11.303,2.753,3.043,2.946,29,9,5,43,2,1,0,6,1,10,18,27,36,3,6,16,8,5,4,25,9,4,0.79,1.078,0.976,0,2,0,45.725,38,40.417,2,0.395,0.223,0.223,3.016,3.233,3.126
STL,2009,STL,2009020302,STL,ARI,HOME,20091119,Team Level,4on5,0,0,0,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.842,1.291,0.399,1.156,0.205,3.393,1.556,0.849,1.291,0.849,7,1,3,11,0,0,0,2,0,3,3,7,8,1,2,3,0,0,2,5,0,3,0.043,0,1.248,0,0,0,11,8,8,0,0.133,0,0,1.424,1.424,0.953
STL,2009,STL,2009020302,STL,ARI,HOME,20091119,Team Level,5on4,1,1,1,360,7.348,0.803,0.732,1.567,0.226,4.52,2.152,0.646,0.803,0.646,6,4,2,12,0,1,0,1,0,5,3,6,10,0,0,1,0,0,0,7,2,1,0.279,0.193,0.331,0,0,0,12,10,10,0,0.172,0.331,0.331,0.644,0.644,0.546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STL,2009,STL,2009020320,STL,NYI,HOME,20091121,Team Level,other,1,1,1,102,2.791,0.25,0.231,0.578,0.089,1.797,1.055,0.241,0.25,0.241,1,3,0,4,0,0,0,0,1,3,0,1,4,1,2,2,0,0,1,2,2,0,0.063,0.187,0,0,0,0,4,4,4,1,0.066,0,0,0.316,0.316,0.303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STL,2009,STL,2009020320,STL,NYI,HOME,20091121,Team Level,all,0.6182,0.5288,0.5301,3600,30.979,2.693,2.212,6.763,0.993,18.626,12.713,2.651,2.681,2.639,26,18,11,55,4,1,1,7,2,19,11,22,40,3,6,27,26,3,2,33,8,3,1.043,0.87,0.78,1,1,2,56.115,44,44.388,1,0.489,0.232,0.232,2.95,2.932,2.884,27.373,1.663,1.627,6.64,0.866,15.037,13.167,1.64,1.712,1.688,24,15,10,49,1,1,0,4,1,11,21,23,38,3,6,28,16,7,1,35,3,1,1.142,0.318,0.203,0,1,0,48.845,39,39.281,0,0.332,0.203,0.203,1.793,1.84,1.825
STL,2009,STL,2009020320,STL,NYI,HOME,20091121,Team Level,5on5,0.5343,0.5,0.5,2998,25.298,1.856,1.665,5.688,0.802,15.169,10.819,1.827,1.844,1.815,24,12,9,45,4,1,1,7,0,15,9,20,32,2,4,21,24,1,0,30,4,2,0.939,0.445,0.472,1,1,2,46.115,36,36.388,0,0.344,0.232,0.232,1.969,1.951,1.92,25.693,1.618,1.533,6.409,0.816,14.442,11.182,1.595,1.667,1.642,22,14,9,45,1,1,0,4,1,10,19,21,35,2,4,23,16,7,1,32,3,1,1.097,0.318,0.203,0,1,0,44.845,36,36.281,0,0.312,0.203,0.203,1.728,1.775,1.76
STL,2009,STL,2009020320,STL,NYI,HOME,20091121,Team Level,4on5,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.713,0.011,0.051,0.107,0.021,0.348,0.462,0.011,0.011,0.011,1,0,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0.011,0,0,0,0,0,2,1,1,0,0.009,0,0,0.021,0.021,0.021
STL,2009,STL,2009020320,STL,NYI,HOME,20091121,Team Level,5on4,0.9452,0.75,0.6667,305,2.889,0.586,0.316,0.497,0.102,1.66,0.839,0.583,0.586,0.583,1,3,2,6,0,0,0,0,1,1,2,1,4,0,0,3,1,0,1,1,2,1,0.041,0.238,0.308,0,0,0,6,4,4,0,0.079,0,0,0.666,0.666,0.662,0.967,0.034,0.043,0.125,0.029,0.247,1.522,0.034,0.034,0.034,1,1,0,2,0,0,0,0,0,1,1,1,2,1,2,2,0,0,0,2,0,0,0.034,0,0,0,0,0,2,2,2,0,0.011,0,0,0.044,0.044,0.044
STL,2009,STL,2009020333,STL,BOS,HOME,20091123,Team Level,other,0.6568,0.6,0.75,122,1.682,0.111,0.163,0.301,0.074,1.761,0.591,0.11,0.111,0.11,2,1,0,3,1,0,0,0,0,2,0,1,2,0,0,0,0,0,0,3,0,0,0.111,0,0,1,0,0,3,3,3,0,0.041,0,0,0.152,0.152,0.151,0.753,0.058,0.063,0.095,0.02,0.587,0.177,0.058,0.058,0.058,0,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0.058,0,0,0,0,0,2,1,1,0,0.022,0,0,0.08,0.08,0.08
STL,2009,STL,2009020333,STL,BOS,HOME,20091123,Team Level,all,0.4059,0.6038,0.5769,3600,31.873,2.266,2.126,7.484,1.043,19.537,12.545,2.218,2.165,2.118,31,14,19,64,2,3,0,4,0,13,23,29,43,4,11,22,23,6,11,36,7,2,0.935,0.904,0.426,1,1,0,60.243,45,42.804,5,0.469,0.456,0.456,2.279,2.18,2.156,25.217,3.316,1.593,5.47,0.798,12.489,9.334,3.231,3.44,3.353,23,10,9,42,4,1,1,1,0,12,15,19,29,4,11,34,16,4,6,24,6,3,0.674,0.785,1.857,0,1,3,44.984,33,35.328,4,0.363,0.899,0.899,2.78,2.927,2.859
STL,2009,STL,2009020333,STL,BOS,HOME,20091123,Team Level,5on5,0.5259,0.6163,0.5738,2907,25.087,1.513,1.496,6.227,0.818,14.556,10.39,1.502,1.412,1.402,23,12,18,53,1,2,0,3,0,10,19,22,34,4,11,19,22,6,9,29,5,1,0.648,0.659,0.206,0,1,0,49.243,35,32.804,4,0.303,0.236,0.236,1.58,1.481,1.473,19.561,1.364,1.189,4.83,0.652,9.959,8.006,1.343,1.488,1.465,17,9,7,33,1,0,0,1,0,10,14,16,25,4,11,27,15,2,5,20,6,0,0.578,0.785,0,0,1,0,35.984,26,28.328,4,0.25,0,0,1.614,1.76,1.733
STL,2009,STL,2009020333,STL,BOS,HOME,20091123,Team Level,4on5,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.033,1.586,0.259,0.471,0.106,1.741,0.837,1.521,1.586,1.521,5,0,1,6,2,1,1,0,0,1,1,3,3,0,0,3,0,0,1,3,0,2,0.037,0,1.549,0,0,2,6,5,5,0,0.072,0.899,0.899,0.759,0.759,0.719
STL,2009,STL,2009020333,STL,BOS,HOME,20091123,Team Level,5on4,0.6758,0.8889,0.875,327,5.104,0.642,0.467,0.956,0.151,3.219,1.564,0.606,0.642,0.606,6,1,1,8,0,1,0,1,0,1,4,6,7,0,0,3,0,0,2,4,2,1,0.176,0.246,0.221,0,0,0,8,7,7,1,0.125,0.221,0.221,0.547,0.547,0.532,0.869,0.308,0.082,0.074,0.02,0.201,0.314,0.308,0.308,0.308,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,1,0,0,0.308,0,0,1,1,1,1,0,0.019,0,0,0.327,0.327,0.327
STL,2009,STL,2009020347,STL,DAL,AWAY,20091125,Team Level,other,0.6082,0.2941,0.3125,37,3.408,0.776,0.202,0.818,0.142,1.464,1.598,0.731,0.776,0.731,3,2,0,5,0,1,0,1,0,1,2,3,5,0,0,3,1,2,1,2,1,2,0.065,0.13,0.58,0,0,0,5,5,5,1,0.054,0.344,0.344,0.485,0.485,0.484,7.028,0.5,0.463,1.509,0.254,4.624,3.649,0.482,0.5,0.482,7,4,1,12,1,0,0,2,0,5,3,6,10,0,0,3,2,0,1,9,2,0,0.331,0.17,0,0,1,0,12,11,11,0,0.113,0,0,0.614,0.614,0.592
STL,2009,STL,2009020347,STL,DAL,AWAY,20091125,Team Level,all,0.6143,0.5115,0.4953,3900,38.932,4.292,2.504,9.463,1.27,19.7,15.77,4.195,4.401,4.302,38,15,14,67,3,4,1,9,1,16,20,35,50,8,22,47,23,16,8,40,5,8,1.203,0.705,2.384,1,0,2,68.35,53,53.882,5,0.544,0.828,0.828,4.009,4.111,4.092,37.433,2.695,2.674,8.678,1.198,22.886,15.869,2.64,2.629,2.576,37,17,10,64,3,0,0,12,1,25,13,34,51,5,16,29,43,12,19,42,12,0,1.486,1.208,0,2,1,0,62.751,54,53.179,8,0.595,0,0,3.289,3.211,3.145
STL,2009,STL,2009020347,STL,DAL,AWAY,20091125,Team Level,5on5,0.6213,0.5833,0.5714,3163,32.443,2.691,2.09,8.145,1.053,16.919,13.103,2.641,2.8,2.748,32,12,12,56,2,3,1,7,1,14,17,30,42,8,22,31,21,9,5,36,3,5,1.13,0.46,1.102,1,0,1,57.35,44,44.882,3,0.432,0.483,0.483,2.64,2.742,2.728,23.722,1.64,1.623,5.728,0.718,13.446,9.845,1.622,1.574,1.557,23,10,7,40,1,0,0,9,1,14,8,22,32,5,16,22,39,12,16,26,7,0,0.907,0.733,0,1,0,0,38.751,33,32.179,7,0.333,0,0,1.972,1.894,1.872
STL,2009,STL,2009020347,STL,DAL,AWAY,20091125,Team Level,4on5,0.1716,0.1429,0.0909,524,0.752,0.115,0.067,0.077,0.022,0.209,0.51,0.115,0.115,0.115,1,0,1,2,0,0,0,0,0,0,1,1,1,0,0,9,1,4,1,0,1,0,0,0.115,0,0,0,0,2,1,1,1,0.015,0,0,0.13,0.13,0.13,6.683,0.555,0.589,1.44,0.226,4.815,2.375,0.536,0.555,0.536,7,3,2,12,1,0,0,1,0,6,2,6,9,0,0,3,2,0,1,7,3,0,0.249,0.305,0,1,0,0,12,10,10,0,0.149,0,0,0.703,0.703,0.681
STL,2009,STL,2009020347,STL,DAL,AWAY,20091125,Team Level,5on4,1,1,1,176,2.33,0.71,0.145,0.423,0.054,1.108,0.56,0.708,0.71,0.708,2,1,1,4,1,0,0,1,0,1,0,1,2,0,0,4,0,1,1,2,0,1,0.008,0,0.702,0,0,1,4,3,3,0,0.044,0,0,0.754,0.754,0.751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
STL,2009,STL,2009020364,STL,NSH,AWAY,20091127,Team Level,other,0.7149,0.1667,0.3333,104,0.546,0.316,0.027,0.039,0.021,0.269,0.328,0.316,0.316,0.316,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2,0,1,1,0,0,1,0,0,0.316,0,0,0,1,1,1,0,0.009,0,0,0.324,0.324,0.324,1.353,0.126,0.126,0.297,0.056,1.045,0.35,0.126,0.126,0.126,1,1,3,5,0,0,0,1,0,1,0,1,2,0,0,0,1,0,0,1,1,0,0.044,0.082,0,0,0,0,5,2,2,0,0.032,0,0,0.158,0.158,0.158
STL,2009,STL,2009020364,STL,NSH,AWAY,20091127,Team Level,all,0.4902,0.4309,0.48,3600,34.745,3.126,2.343,7.172,1.08,19.448,14.829,3.056,3.342,3.265,38,10,5,53,3,1,1,8,3,20,13,35,45,6,15,29,12,16,9,36,10,2,1.015,1.368,0.744,1,1,1,55.639,48,50.343,7,0.504,0.184,0.184,3.446,3.666,3.611,36.914,3.251,2.719,8.478,1.236,21.402,14.913,3.134,3.095,2.986,38,14,18,70,1,3,0,5,1,26,16,37,51,4,11,33,17,13,14,38,13,1,1.375,1.609,0.267,0,1,0,66.982,52,49.85,7,0.588,0.644,0.644,3.195,3.05,2.978
STL,2009,STL,2009020364,STL,NSH,AWAY,20091127,Team Level,5on5,0.4929,0.4382,0.473,2536,25.676,2.466,1.627,5.613,0.785,13.91,10.598,2.397,2.682,2.606,28,7,4,39,3,1,1,5,3,13,10,25,32,6,15,21,11,10,6,25,9,1,0.803,1.236,0.428,1,1,1,41.639,35,37.343,6,0.336,0.184,0.184,2.618,2.838,2.785,27.913,2.537,2.026,6.536,0.945,15.331,11.624,2.434,2.38,2.285,29,10,11,50,1,3,0,1,1,21,12,28,38,4,11,20,15,9,8,28,10,1,0.927,1.343,0.267,0,1,0,46.982,39,36.85,5,0.417,0.644,0.644,2.31,2.164,2.109
STL,2009,STL,2009020364,STL,NSH,AWAY,20091127,Team Level,4on5,0.3227,0.1875,0.2308,600,2.228,0.262,0.129,0.241,0.054,0.705,1.608,0.262,0.262,0.262,3,0,0,3,0,0,0,0,0,1,2,3,3,0,0,3,1,4,0,2,1,0,0.131,0.132,0,0,0,0,3,3,3,0,0.028,0,0,0.29,0.29,0.29,6.884,0.55,0.55,1.487,0.213,4.786,2.415,0.535,0.55,0.535,7,3,3,13,0,0,0,3,0,4,3,7,10,0,0,8,0,0,5,8,2,0,0.364,0.185,0,0,0,0,13,10,10,1,0.134,0,0,0.684,0.684,0.667
STL,2009,STL,2009020364,STL,NSH,AWAY,20091127,Team Level,5on4,0.6777,0.8333,0.9,360,6.295,0.082,0.559,1.28,0.22,4.564,2.295,0.081,0.082,0.081,7,2,1,10,0,0,0,3,0,5,1,7,9,0,0,3,0,1,2,9,0,0,0.082,0,0,0,0,0,10,9,9,1,0.132,0,0,0.213,0.213,0.212,0.764,0.039,0.018,0.157,0.022,0.24,0.524,0.039,0.039,0.039,1,0,1,2,0,0,0,0,0,0,1,1,1,0,0,5,1,4,1,1,0,0,0.039,0,0,0,0,0,2,1,1,1,0.004,0,0,0.043,0.043,0.043
STL,2009,STL,2009020374,STL,DET,HOME,20091128,Team Level,other,0.2115,0.375,0.3,41,2.275,0.198,0.138,0.487,0.062,1.092,1.023,0.195,0.198,0.195,1,2,3,6,0,0,0,0,0,1,2,1,3,0,0,2,1,0,2,2,1,0,0.083,0.115,0,0,0,0,6,3,3,1,0.033,0,0,0.231,0.231,0.227,4.9,0.738,0.32,0.871,0.172,2.747,2.152,0.632,0.738,0.632,4,3,3,10,1,0,0,0,0,3,3,3,6,0,0,5,1,0,1,3,3,1,0.104,0.4,0.233,0,1,0,10,7,7,0,0.09,0,0,0.828,0.828,0.713
STL,2009,STL,2009020374,STL,DET,HOME,20091128,Team Level,all,0.4241,0.4286,0.4423,3900,32.129,2.656,2.256,7.62,1.03,18.686,13.752,2.609,2.625,2.579,35,11,8,54,3,3,1,6,0,19,15,32,43,1,2,30,27,5,10,36,7,3,1.046,0.788,0.823,2,0,1,54.648,46,46.62,6,0.487,0.823,0.823,2.321,2.295,2.253,42.697,3.606,2.602,10.002,1.327,22.979,17.485,3.389,3.652,3.434,36,22,14,72,3,2,0,10,0,28,15,33,55,2,4,42,30,5,8,44,12,2,1.236,1.436,0.933,1,1,1,71.492,58,57.535,5,0.57,0.299,0.299,3.876,3.927,3.7
